Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"人工","じんこう","じん.こう","artificial, man-made.","現在では我々が作った人工衛星が地球の周辺を回転している。","Today our artificial satellites are revolving around the earth.","人形, 一人, 恋人, 工業, 工夫, 工場, 大工, 外国人"
"人種","じんしゅ","じん.しゅ","race (of people), type of person.","あなたの人種、年齢、宗教は問いません。","I don't care about your race, age, or religion.","人形, 一人, 恋人, 一種, 種類, 品種, 外国人"
"人生","じんせい","じん.せい","(one's) life, one's view of life.","できるあいだに人生を楽しみなさい。","Enjoy your life while you are able to.","人形, 一人, 恋人, 学生, 外国人, 誕生日, 一生懸命"
"人物","じんぶつ","じん.ぶつ","person, character.","あの人はどんな人物か教えて下さい？","Tell me what that man is like.","人形, 一人, 恋人, 建物, 動物, 物質, 荷物, 果物, 外国人"
"人類","じんるい","じん.るい","mankind, humanity.","人類だけが火の使い方を知っている。","Only man knows how to use fire.","人形, 一人, 恋人, 種類, 書類, 親類, 分類, 外国人"
"図","ず","ず","drawing, picture.","図で説明しましょう。","Let me explain it with a diagram.",""
"推薦","すいせん","すい.せん","recommendation, referral.","私達は彼を議長に推薦した。","We recommended him as chairman.","推定, 推進, 推理, 推測, 自薦, 他薦"
"睡眠","すいみん","すい.みん","sleep, sleeping pill.","睡眠は薬に勝る。","Sleep is better than medicine.","昏睡, 熟睡, 一睡, 睡魔, 冬眠, 居眠り"
"数字","すうじ","すう.じ","numeral, digit.","数字は天文学的なものだろう。","The figure will be astronomical.","数学, 漢字, 文字"
"世の中","よのなか","よ..なか","society, the world.","世の中全体がおかしくなっているんだよ。","The whole world is off its rocker.","世界, 世紀, 世間, 中世, 背中, 年中, 途中, 中学校, 真ん中"
"世間","せけん","せ.けん","world, society.","世間話をしなくてもいいからね。","You don't have to chat with them.","世界, 世紀, 中世, 昼間, 時間, 人間, 世の中"
"世紀","せいき","せい.き","century, era.","彼は１９世紀に生まれた。","He was born in the 19th century.","世界, 世間, 中世, 紀元, 世の中, 紀元前"
"世話","せわ","せ.わ","care, looking after.","日本では親は年をとると、通例子供たちの世話になる。","When parents get old in Japan, they are customarily looked after by their children.","世界, 世紀, 世間, 中世, 電話, 会話, 世の中, 話し合う"
"是非","ぜひ","ぜ.ひ","certainly, without fail.","「キャッチボールしようか」「よし、是非やろう」","How about playing catch? Sure, why not?","是正, 国是, 非常, 非難, 非行, 非常に"
"制限","せいげん","せい.げん","restriction, restraint.","制限スピードを超えるなよ。","Don't go beyond the speed limit.","制度, 制作, 体制, 規制, 限界, 期限, 限度"
"制度","せいど","せい.ど","system, institution.","新制度は成功だと分かった。","The new system proved a success.","制限, 制作, 体制, 規制, 今度, 度々, 支度, 丁度"
"勢い","いきおい","いきお","force, vigor.","あらしの勢いが弱まった。","The storm abated.","姿勢, 大勢, 情勢, 勢力"
"性格","せいかく","せい.かく","character (of a person), personality.","あいつもアバウトな性格だよな。","He's not a very meticulous guy.","女性, 男性, 性能, 価格, 格好, 合格, 格別"
"成功","せいこう","せい.こう","success, achievement.","成功。おめでとうございます。","Let me congratulate you on your success.","完成, 構成, 賛成, 成人, 功績, 功労, 年功序列"
"成人","せいじん","せい.じん","adult, grown-up.","その映画は成人しかみられない。","Only adults may watch that film.","完成, 構成, 賛成, 成功, 人形, 一人, 恋人, 外国人"
"成績","せいせき","せい.せき","results, record.","学校の成績は普通でしたよ。","My school grades were average.","完成, 構成, 賛成, 成功, 成人, 実績, 功績, 業績, 紡績"
"成長","せいちょう","せい.ちょう","growth, development.","ジェーンは成長して素敵な女性になった。","Jane grew up to be a fine lady.","完成, 構成, 賛成, 成功, 成人, 課長, 長閑, 校長, 長引く"
"政府","せいふ","せい.ふ","government, administration.","政府は倒された。","The government was overthrown.","政治, 政党, 行政, 政権, 府立, 府庁, 府警"
"整理","せいり","せい.り","sorting, arrangement.","部屋の整理をしたほうがいいよ。","You should set your room in order.","整備, 調整, 整数, 料理, 無理, 理由, 地理, 管理"
"正","せい","せい","(logical) true, regular.","同社は醤油その他の食品を生産する。","The company produces soy sauce and other food products.",""
"正午","しょうご","しょう.ご","noon, midday.","私たちは、普通正午に昼食を食べます。","We usually have lunch at noon.","修正, 正直, 午後, 午前"
"正式","せいしき","せい.しき","formal, official.","彼女の服装は正式なパーティーでは場違いだった。","Her clothes were out of place at a formal party.","修正, 正午, 正直, 形式, 公式, 儀式"
"正直","しょうじき","しょう.じき","honest, frank.","その事実は彼の正直さを証明している。","The fact proves his honesty.","修正, 正午, 直接, 直径, 真っ直ぐ"
"生物","せいぶつ","せい.ぶつ","living thing, organism.","地球以外の天体に生物はいますか。","Is there life on other worlds?","学生, 建物, 動物, 物質, 荷物, 果物, 誕生日, 一生懸命"
"生命","せいめい","せい.めい","life, existence.","生命はいつ誕生したのですか。","When did life come into being?","学生, 寿命, 命令, 誕生日, 一生懸命"
"精神","せいしん","せい.しん","mind, spirit.","我々は精神を養わなければならない。","We need to nourish our spirit.","精々, 精密, 精通, 無精, 神経, 神社, 神様"
"製造","せいぞう","せい.ぞう","manufacture, production.","その工場は玩具を製造している。","The factory manufactures toys.","製品, 製作, 作製, 製鉄, 改造, 荷造り"
"製品","せいひん","せい.ひん","manufactured goods, finished goods.","この製品はイタリア製だ。","This product is made in Italy.","製造, 製作, 作製, 製鉄, 出品, 品物, 手品, 作品, 食料品"
"請求","せいきゅう","せい.きゅう","claim, demand.","スミス氏は損害賠償を請求して彼らを告訴した。","Mr Smith sued them for damages.","申請, 要請, 請願, 要求, 求人, 欲求, 強請る"
"青年","せいねん","せい.ねん","youth, young man.","あの長髪の青年は粗野だ。","That long-haired youth is rude.","来年, 今年, 去年, 真っ青, 青少年, 一昨年"
"税金","ぜいきん","ぜい.きん","tax, duty.","新しい税金がワインにかせられた。","A new tax was imposed on wine.","税関, 課税, 免税, 針金, 賃金, 金槌, 税務署, 金曜日"
"石油","せきゆ","せき.ゆ","oil, petroleum.","この国には石油が乏しい。","Oil is scarce in this country.","石鹸, 磁石, 流石, 醤油, 油絵, 灯油"
"積極的","せっきょくてき","せっ.きょく.てき","positive, assertive.","彼女は婦人解放運動で積極的に活躍した。","She took an active part in the women's lib movement.","面積, 極楽, 南極, 北極, 目的, 的確, 見積り, 消極的, 比較的"
"責任","せきにん","せき.にん","duty, responsibility (incl. supervision of staff).","けんかは両方に責任がある。","It takes two to make a quarrel.","責務, 就任, 主任"
"跡","あと","あと","trace, tracks.","その女性の顔には悲しみの跡があった。","The woman's face was marked with grief.",""
"設計","せっけい","せっ.けい","plan, design.","私の設計にしたがって、作ってもらいました。","I had it made after my own plan.","建設, 設備, 設置, 時計, 会計, 計画, 計算"
"設備","せつび","せつ.び","equipment, facilities.","諸設備の費用は払っていただきます。","You have to pay for utilities.","建設, 設計, 設置, 準備, 整備"
"絶対","ぜったい","ぜっ.たい","absolutely, definitely.","アーア、絶対うまくいくと思ったのになあ。","Oh man! I was sure this was going to work out.","絶滅, 絶望, 反対, 対象, 途絶える"
"先日","せんじつ","せん.じつ","the other day, a few days ago.","先日小学校のクラス会に出席した。","The other day I attended a class reunion of my elementary school.","先月, 先週, 毎日, 日記, 日本, 真っ先, 火曜日"
