Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"遊園地","ゆうえんち","ゆう.えん.ち","amusement park.","その遊園地を建設するのに１０年かかった。","It took ten years to build the amusement park.","遊牧, 外遊, 公園, 園芸, 地震, 地図, 生地, 地理, 動物園, 幼稚園, 地下鉄"
"郵送","ゆうそう","ゆう.そう","mailing, posting.","計算書は四半期ごとに郵送されます。","Statements will be mailed every quarter.","郵便, 郵政, 放送, 輸送, 郵便局, 郵政省, 見送り"
"留守番","るすばん","る.す.ばん","care-taking, house-sitting.","その子は留守番をしなければならないと言って怒っていた。","The boy was cross at having to stay at home.","書留, 守備, 保守, 一番, 番号, 交番, 番組, 順番, 留学生"
"真っ白","まっしろ","ま..しろ","pure white, blank (e.g. mind, paper).","見渡す限り、野原は真っ白だった。","The field was white as far as the eye could see.","写真, 真剣, 白髪, 真ん中, 真っ赤, 青白い, 面白い, 真っ直ぐ"
"下降","かこう","か.こう","descent, fall.","彼の人気は下降線をたどっている。","His popularity is falling.","靴下, 下宿, 以降, 地下鉄"
"解答","かいとう","かい.とう","answer, solution.","あなたの解答には私たちとしてはまったく不満だ。","Your answer is anything but satisfactory to us.","解決, 解釈, 答案, 問答, 回答"
"絵の具","えのぐ","え..ぐ","paint, coloring materials.","赤い絵の具に青い絵の具を混ぜなさい。","Blend the red paint with the blue paint.","絵画, 油絵, 絵本, 道具, 玩具, 具合, 家具, 具体"
"各自","かくじ","かく.じ","each (person), everyone.","そのチームの選手は各自めいめいのバットを持っている。","Each player on the team has his own bat.","各々, 各地, 各位, 各国, 自然, 自転車, 自惚れ, 自動車"
"驚かす","おどろかす","おどろ","to surprise, to frighten.","その靴の値段の高さには驚かされた。","I was surprised at how expensive the shoes were.","驚異"
"月給","げっきゅう","げっ.きゅう","monthly salary, (monthly) payday.","私の月給は30万円だ。","My monthly wage is 300,000 yen.","今月, 先月, 給料, 供給, 支給, 給与, 三日月, 生年月日"
"月末","げつまつ","げつ.まつ","end of the month.","月末に近づいている。","The month is drawing to an end.","今月, 月給, 先月, 粗末, 末期, 三日月, 末っ子, 生年月日"
"公害","こうがい","こう.がい","pollution, public nuisance.","この地域に公害はない。","This district is free from environmental pollution.","公園, 公平, 公式, 障害, 損害, 被害, 利害, 公務員"
"口紅","くちべに","くち.べに","lipstick.","ブライアンはケイトのために口紅を買った。","Brian bought a lipstick for Kate.","出口, 人口, 悪口, 利口, 紅茶, 紅葉, 紅白"
"香水","こうすい","こう.すい","perfume, scent.","彼女はいつも香水のにおいがきつすぎる。","She always wears too much scent.","水泳, 洪水, 水道, 香辛料, 水曜日"
"恨み","うらみ","うら","resentment, grudge.","リサはスタンに恨みがある。","Lisa bears a grudge against Stan.","痛恨, 遺恨"
"催し","もよおし","もよお","event, festivities.","今日の催しのチケットはありますか。","Do you have any tickets for today's performance?","催促, 開催, 主催"
"削除","さくじょ","さく.じょ","deletion, elimination.","「百八といえば煩悩の数だ」「お兄ちゃんはどんな煩悩があるの？」「言ってもいいが、検閲削除になるぞ」","Talking about 108, that's the number of worldly passions. What worldly passions have you got then? I could say, but it'll get censored out.","削減, 添削, 掃除, 解除, 削り節, 取り除く"
"持参","じさん","じ.さん","bringing, taking.","ほとんどの観光客がカメラを持参している。","Almost every tourist carries a camera with him.","維持, 参加, 参考, 気持ち, 金持ち"
"次ぐ","つぐ","つ","to follow, to come after.","きれい好きは敬神に次ぐ美徳。","Cleanliness is next to godliness.","目次, 次第, 次々"
"深まる","ふかまる","ふか","to deepen, to heighten.","夕闇が次第に深まっていった。","The twilight merged into darkness.","深刻, 深夜"
"親指","おやゆび","おや.ゆび","thumb, big toe.","その手袋は親指に穴があいている。","The glove has a hole in the thumb.","両親, 父親, 親切, 指導, 指図, 目指す"
"水平","すいへい","すい.へい","horizontal, level.","水は水平になろうとする。","Water tries to find its own level.","水泳, 洪水, 水道, 平和, 平等, 平均, 水曜日, 平仮名"
"税関","ぜいかん","ぜい.かん","customs, customs house.","税関では長い列が出来ているだろう。","There will be long lines at the Customs.","税金, 課税, 免税, 玄関, 関係, 関心, 関連, 税務署"
"積む","つむ","つ","to pile up, to stack.","流しの横にお皿を積んでおいてくだされば、後で私が洗います。","If you stack the dishes up by the sink, I'll do them later.","面積, 積極的, 見積り"
"祖先","そせん","そ.せん","ancestor, ancestral spirits.","私たちは祖先をうやまうべきだ。","We should worship our ancestors.","祖父, 先祖, 祖母, 先月, 先週, 真っ先, お祖父さん, お祖母さん"
"素質","そしつ","そ.しつ","makings (of), aptitude.","私は優れた彼の妻になる素質がある。","I make an excellent wife for him.","酸素, 素敵, 素人, 要素, 質問, 質素, 人質, 気質, 素晴らしい"
"地名","ちめい","ち.めい","place name, toponym.","その地名は伝説に由来する。","The legend gave the name to the place.","地震, 地図, 生地, 地理, 有名, 名前, 名字, 署名, 地下鉄"
"売店","ばいてん","ばい.てん","stand, stall.","アイスクリーム売りが外の売店で客にアイスクリームを売っている。","The ice cream vendor is waiting on customers at his outdoor stand.","商売, 販売, 店員, 支店, 書店, 売り場, 喫茶店"
"鉢","はち","はち","bowl, pot.","はちには砂糖が全然ない。","There is no sugar in the bowl.",""
"余る","あまる","あま","to remain, to be left over.","日本では米が、ヨーロッパではワインが余っている。","Japan has a surplus of rice, Europe of wine.","余裕, 余分, 余計, 余所"
"紅葉","こうよう","こう.よう","leaves turning red (in autumn), red leaves.","庭の木がすっかり紅葉しました。","The leaves of the trees in the garden have turned completely red.","紅茶, 口紅, 紅白, 言葉, 言葉遣い"
"白髪","しらが","しら.が","white hair, grey hair.","父の髪は白髪交じりになった。","My father's hair has become streaked with gray.","髪型, 青白い, 面白い, 髪の毛"
"岬","みさき","みさき","cape (on coast), small peninsula.","その船は岬を回った。","The ship sailed around the cape.",""
"応対","おうたい","おう.たい","dealing with (people, customers, complaints, etc.), receiving (callers, visitors, etc.).","間髪を入れず、迅速かつ的確な応対、畏れ入ります。","Such an accurate, lightning-quick reply. What can I say?","反応, 応援, 一応, 反対, 絶対, 対象, 相応しい"
"下車","げしゃ","げ.しゃ","alighting (from a train, bus, etc.), getting off.","私は駅を間違えて下車しました。","I got off at the wrong station.","靴下, 下宿, 歯車, 電車, 地下鉄, 自転車, 自動車"
"官庁","かんちょう","かん.ちょう","government office, government agency.","どの官庁もお役所主義にはまり込まないで、仕事のスピードアップをはかるという点において問題があるようだ。","Every government office seems to have problems in expediting matters without entanglement in its red tape system.","警官, 官僚, 器官, 官邸, 県庁, 都庁, 警視庁"
"工芸","こうげい","こう.げい","industrial arts, craft.","腕のいい工芸師は自分の作品に誇りを持っている。","A good craftsman takes pride in his work.","工業, 工夫, 工場, 大工, 人工, 芸術, 芸能, 園芸, 文芸"
"車庫","しゃこ","しゃ.こ","garage, carport.","私は車庫付きの家を借りた。","I rented a house with a garage.","歯車, 電車, 金庫, 倉庫, 文庫, 自転車, 自動車, 冷蔵庫"
"超過","ちょうか","ちょう.か","excess, surplus.","その車は制限速度を超過している。","The car is exceeding the speed limit.","超越, 過去, 通過, 通り過ぎる"
"特色","とくしょく","とく.しょく","characteristic, feature.","日本には多くのはっきりとした特色がある。","Japan has many distinctive traits.","特急, 特別, 特許, 特徴, 景色, 黄色, 脚色"
"筆者","ひっしゃ","ひっ.しゃ","writer, author.","あなたは筆者が言っていることを理解できますか。","Can you make sense of what the writer is saying?","鉛筆, 随筆, 医者, 患者, 悪者, 万年筆, 歯医者"
"両側","りょうがわ","りょう.がわ","both sides.","舞台の両側からライトが照らされた。","The stage was lit from both sides.","両親, 両方, 両替, 両立, 側面, 縁側, 内側"
"運河","うんが","うん.が","(navigable) canal, waterway.","この船は大きすぎて運河を通れない。","This ship is too big to pass through the canal.","運転, 運動, 河川, 大河, 河口, 運転手"
"下る","くだる","くだ","to descend, to go down.","山を下ったところに学校がある。","There is a school down the mountain.","靴下, 下宿, 地下鉄"
"観念","かんねん","かん.ねん","idea, notion.","幸福の観念はきわめて抽象的だ。","The idea of happiness is extremely abstract.","観客, 観光, 観察, 観測, 残念, 記念, 概念, 記念日"
