Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"根回し","ねまわし","ね.まわ","laying the groundwork, behind-the-scenes maneuvering.","大統領は辞任する前にお金に困らないように根回しした。","The president made certain that he lined his pockets before he resigned.","屋根, 根拠, 根本, 羽根, 回復, 今回"
"採算","さいさん","さい.さん","profit, profitability.","その事業もやがては採算が取れるようになるだろう。","The business will pay in due course.","採点, 採用, 採決, 計算, 算盤, 予算, 引き算, 掛け算"
"細菌","さいきん","さい.きん","bacterium, bacteria.","この化学薬品は細菌の繁殖を防ぐだろう。","This chemical will prevent germs from breeding.","細胞, 詳細, 除菌, 殺菌, 抗菌, 心細い"
"酸","さん","さん","acid, sourness.","その物質は酸で処理しなければならない。","The substance must be treated with acid.",""
"残高","ざんだか","ざん.だか","(bank) balance, remainder.","私の預金残高はどうなっていますか。","What's the balance of my account?","残念, 名残, 高校, 高校生"
"辞退","じたい","じ.たい","declining, refusal.","芥川賞の受賞を辞退したいのですが。","I would like to excuse myself from receiving the Akutagawa Prize.","辞書, 辞典, 辞職, 退院, 引退, お辞儀"
"主体","しゅたい","しゅ.たい","main constituent, core.","主体・客体さえ訳せればあとはそこまで難しくないです。","If you can translate the subject and object then after that it isn't so difficult.","家主, 主義, 地主, 大体, 体裁, 一体, 全体, ご主人"
"手軽","てがる","て.がる","easy, simple.","年来の経済病には手軽にきく万能薬などありません。","There is no easy cure-all for old economic ills.","派手, 上手, 下手, 軽快, 軽率, 気軽, 運転手"
"出品","しゅっぴん","しゅっ.ぴん","exhibiting, showing.","トムが出品した絵は皆入賞した。","Tom got prizes for all the pictures he sent to the exhibition.","出口, 提出, 出身, 品物, 手品, 作品, 食料品, 引き出し"
"小切手","こぎって","こ.ぎっ.て","cheque, check.","この小切手を現金にしてくれますか。","Can you cash this check for me?","小鳥, 小屋, 小説, 大切, 締切, 派手, 上手, 下手, 小学校, 裏切る, 運転手"
"消息","しょうそく","しょう.そく","news (from someone), letter.","それ以来、彼の消息を聞いていない。","He has not been heard of since.","消費, 消防, 休息, 息子, 利息"
"上演","じょうえん","じょう.えん","performance (of a play, opera, etc.), staging.","その劇場では何が上演されていますか。","What is playing at the theater?","上手, 上着, 演技, 演説, 講演, 演奏, 演劇, 申し上げる"
"信者","しんじゃ","しん.じゃ","believer, adherent.","キリスト教信者は、一人の神が存在し、イエスキリストは神の子であると信じている。","In the Christian faith, followers believe that there is only one God, and Jesus Christ is the Son of God.","信号, 信用, 信頼, 通信, 信仰, 医者, 患者, 悪者, 歯医者"
"振動","しんどう","しん.どう","oscillation, vibration.","","","振興, 動物, 身振り, 自動車, 久し振り, 振る舞う"
"新築","しんちく","しん.ちく","new building, new construction.","家を新築中です。","I'm getting a new house built.","新聞, 新鮮, 建築, 改築, 新聞社, 築き上げる"
"深める","ふかめる","ふか","to deepen, to heighten.","我々は親睦を深めた。","We deepened our friendship.","深刻, 深夜"
"脱退","だったい","だっ.たい","withdrawal (e.g. from an organization), secession.","君は直ちにクラブを脱退したほうがよい。","You may as well withdraw from the club right away.","脱線, 脱出, 脱走, 退院, 引退"
"短大","たんだい","たん.だい","junior college, junior college student.","","","短期, 短所, 短編, 長短, 大学, 大勢, 大人, 大使館, 大好き"
"中断","ちゅうだん","ちゅう.だん","interruption, suspension.","病気のため休暇が中断した。","Illness cut short his vacation.","背中, 年中, 途中, 判断, 横断, 診断, 断定, 中学校, 真ん中"
"中毒","ちゅうどく","ちゅう.どく","poisoning, addiction.","私はテレビ中毒です。","I'm a TV addict.","背中, 年中, 途中, 消毒, 中学校, 真ん中, 気の毒"
"天才","てんさい","てん.さい","genius, prodigy.","私たちは彼を天才だと思った。","We thought of him as a genius.","天気, 天候, 天然, 天皇, 才能, 漫才, 秀才, 天気予報"
"展望","てんぼう","てん.ぼう","view, outlook.","あのビルの屋上からの展望はすばらしかった。","The view from the top of that building was magnificent.","発展, 展開, 展示, 希望, 失望, 展覧会, 望遠鏡"
"転勤","てんきん","てん.きん","job transfer, job relocation.","ニュージーランドへ転勤になります。","She will be relocated to New Zealand.","運転, 通勤, 出勤, 勤務, 自転車, 運転手"
"電源","でんげん","でん.げん","source of electricity, electrical power.","回路を調べる前に、電源のスイッチを切りなさい。","You must switch off the power before checking the circuit.","電気, 電車, 電話, 電報, 電灯, 資源, 起源, 語源"
"徒歩","とほ","と.ほ","walking, going on foot.","ジョンは彼のオフィスへ徒歩で行きます。","John goes to his office on foot.","生徒, 教徒, 信徒, 学徒, 歩道, 散歩, 進歩"
"土台","どだい","ど.だい","foundation, base.","この家は土台がしっかりしている。","This house has a solid foundation.","土地, 土曜, 台所, 台風, 舞台, 灯台, 土曜日, お土産"
"討論","とうろん","とう.ろん","debate, discussion.","私たちはとても活発な討論をした。","We had a very vigorous debate.","検討, 討議, 議論, 結論, 論文, 論争, 追い討ち"
"動揺","どうよう","どう.よう","shaking, trembling.","このニュースを聞いて非常に動揺した。","I was profoundly disturbed by this news.","動物, 自動車"
"特権","とっけん","とっ.けん","privilege, special right.","彼は特権を乱用したに違いない。","He must have abused the privilege.","特急, 特別, 特許, 特徴, 権利, 権威, 権限, 権力, 政権"
"肉体","にくたい","にく.たい","the body, the flesh.","肉体は滅んでいく。","The flesh is mortal.","牛肉, 豚肉, 鶏肉, 筋肉, 大体, 体裁, 一体, 全体"
"配分","はいぶん","はい.ぶん","distribution, allotment.","医療品は被災者たちに配分された。","The medical supplies were allocated to the victims of the disaster.","支配, 心配, 配達, 分配, 自分, 大分, 半分"
"賠償","ばいしょう","ばい.しょう","compensation, reparations.","彼は怪我の賠償として多額の金を受け取った。","He received a large sum of money in compensation for his injury.","補償, 代償, 弁償, 自賠責保険"
"悲観","ひかん","ひ.かん","pessimism, (taking a) gloomy view.","彼女は悲観する傾向がある。","She has a tendency to look on the dark side of things.","悲劇, 悲惨, 観客, 観光, 観察, 観測, 観念"
"悲鳴","ひめい","ひ.めい","shriek, scream.","蛇をみたとき、彼女は悲鳴をあげた。","She screamed when she saw a snake.","悲劇, 悲惨, 悲観, 共鳴"
"品種","ひんしゅ","ひん.しゅ","type (of goods), sort.","除草剤耐性品種でなぜ収量が増えるのか？","Why do yields increase with herbicide-resistant varieties?","出品, 品物, 手品, 作品, 一種, 種類, 人種, 食料品"
"封鎖","ふうさ","ふう.さ","blockade, lockdown.","この港は封鎖されうる。","The harbor can be blocked.","封筒, 同封, 封書, 閉鎖, 鎖国, 連鎖"
"複合","ふくごう","ふく.ごう","composite, combined.","","","複雑, 複数, 複写, 重複, 都合, 試合, 合併, 間に合う"
"分散","ぶんさん","ぶん.さん","dispersion, breakup.","","","自分, 大分, 半分, 散歩, 解散"
"分配","ぶんぱい","ぶん.ぱい","division, splitting.","彼らは利益を公平に分配した。","They allotted the profits fairly.","自分, 大分, 半分, 支配, 心配, 配達"
"補強","ほきょう","ほ.きょう","reinforcement, strengthening.","コンクリートは中に鋼鉄の棒を入れる事で補強される。","Concrete can be reinforced by putting steel bars inside it.","候補, 補助, 補償, 補給, 勉強, 強盗, 力強い"
"募る","つのる","つの","to become stronger, to grow in intensity.","世界の航空産業は墜落事故についての懸念を募らせている。","The world's aviation industry is growing increasingly worried about crashes.","募集, 応募, 募金, 公募"
"冒頭","ぼうとう","ぼう.とう","beginning, opening.","残っているのは冒頭の部分だけであった。","All that was left was the opening.","冒険, 先頭, 頭痛, 頭脳, 病に冒される"
"満たす","みたす","み","to satisfy (conditions, one's appetite, etc.), to meet (e.g. demands).","この仕事はわれわれの必要条件を満たしていない。","This work does not meet our requirements.","不満, 満足, 満員"
"無言","むごん","む.ごん","silence (not speaking), muteness.","それから長い沈黙が続いた。","There followed a long silence.","無理, 無事, 無料, 言語, 言葉, 独り言, ご無沙汰"
